id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
1b456bf4-58d1-47cd-93bd-038d277a43a7,Kenneth Macintosh,Kenneth Macintosh,,KenMacintoshMSP,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/5/5e/Ken_Macintosh_2021.jpg,male,Q1738887,Q3179541,Q2564353
7d51a021-9a0f-4946-8efa-a04df4ea26fa,Kevin Stewart,Kevin Stewart,Kevin.Stewart.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10724,Aberdeen Central,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35818497490,,,Q10658,Q319474
7d51a021-9a0f-4946-8efa-a04df4ea26fa,Kevin Stewart,Kevin Stewart,Kevin.Stewart.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10724,Aberdeen Central,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35818497490,,,Q10658,Q319474
0671d650-c438-4488-bbca-43626d7e21ce,Kezia Dugdale,Kezia Dugdale,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2016-05-07,2019-07-15,http://scottishparliament.thirdlight.com/file/35781781656,,,Q3179541,Q1871077
839fc014-ff44-4351-b8e8-c4dfa6bd3893,Lewis Macdonald,Lewis Macdonald,,LewisMacdMSP,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/f/f0/LewisMacdonaldMSP20110510.JPG,male,Q1822125,Q3179541,Q1647853
7584943f-49bd-43a6-9370-6f5c99879f3b,Liam Kerr,Liam Kerr,Liam.Kerr.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783687854,,,Q3243587,Q1647853
7584943f-49bd-43a6-9370-6f5c99879f3b,Liam Kerr,Liam Kerr,Liam.Kerr.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783687854,,,Q3243587,Q1647853
09685427-5ccd-4914-9509-fd4f0fea7147,Liam McArthur,Liam McArthur,Liam.McArthur.msp@parliament.scot,,,Liberal Democrat,d0527c28-097e-48ba-bcb2-fa5a61478f20,uk.org.publicwhip/cons/10784,Orkney Islands,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855661618,,,Q3250438,Q1248274
09685427-5ccd-4914-9509-fd4f0fea7147,Liam McArthur,Liam McArthur,Liam.McArthur.msp@parliament.scot,,,Liberal Democrat,d0527c28-097e-48ba-bcb2-fa5a61478f20,uk.org.publicwhip/cons/10784,Orkney Islands,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855661618,,,Q3250438,Q1248274
5c0a7182-5ae0-4412-b959-f5cdc3b6b093,Linda Fabiani,Linda Fabiani,,LindaFabianiSNP,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10747,East Kilbride,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/5/51/Linda_Fabiani.jpg,female,Q467097,Q10658,Q477746
abf1b66c-49ac-4d02-8673-7e196f98181a,Lorna Slater,Lorna Slater,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2021-05-08,,,,,Q1256956,Q1871077
cc5b7b8b-e63a-4c0b-9615-c403a2af268c,Maggie Chapman,Maggie Chapman,,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2021-05-08,,,,,Q1256956,Q1647853
ae4372c0-e866-4291-a3e6-90954facc361,Mairi Gougeon,Mairi Gougeon,Mairi.Gougeon.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10802,Angus North and Mearns,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35921454674,,,Q10658,Q544582
ae4372c0-e866-4291-a3e6-90954facc361,Mairi Gougeon,Mairi Gougeon,Mairi.Gougeon.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10802,Angus North and Mearns,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35921454674,,,Q10658,Q544582
7c980635-6489-4ec5-87ff-d953c9cc3b6f,Maree Todd,Maree Todd,Maree.Todd.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783691275,,,Q10658,Q1549306
7c980635-6489-4ec5-87ff-d953c9cc3b6f,Maree Todd,Maree Todd,Maree.Todd.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10805,"Caithness, Sutherland and Ross",Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783691275,,,Q10658,Q1026011
9edc5760-89d5-4309-83ed-05e7a2411946,Margaret Mitchell,Margaret Mitchell,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3243587,Q1053991
d0623710-0b45-4ea7-8b43-62f156fa3827,Marie McNair,Marie McNair,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10735,Clydebank and Milngavie,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1103746
0d67d0ee-700c-4fd9-b0d9-bed2ccb78bc6,Mark Griffin,Mark Griffin,Mark.Griffin.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855660595,,,Q3179541,Q1053991
0d67d0ee-700c-4fd9-b0d9-bed2ccb78bc6,Mark Griffin,Mark Griffin,Mark.Griffin.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855660595,,,Q3179541,Q1053991
20d58894-b529-4e16-977f-5427673c9d62,Mark McDonald,Mark McDonald,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10797,Aberdeen Donside,Scottish Parliament,5,2016-05-07,2018-03-05,,,,Q10658,Q319480
20d58894-b529-4e16-977f-5427673c9d62,Mark McDonald,Mark McDonald,,,,Independent,96bd4677-497f-4c2a-a80f-384954078b1a,uk.org.publicwhip/cons/10797,Aberdeen Donside,Scottish Parliament,5,2018-03-06,2021-05-05,,,,Q327591,Q319480
80812ff2-e70b-4d22-82ec-423d1537207b,Mark Ruskell,Mark Ruskell,Mark.Ruskell.msp@parliament.scot,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35781781662,,,Q1256956,Q1931762
80812ff2-e70b-4d22-82ec-423d1537207b,Mark Ruskell,Mark Ruskell,Mark.Ruskell.msp@parliament.scot,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35781781662,,,Q1256956,Q1931762
8867c997-b545-4f7f-ba1a-51b9f16fa69f,Martin Whitfield,Martin Whitfield,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1749544
c1813367-5cdf-431f-9ae1-d8107f32e65e,Mary Fee,Mary Fee,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3179541,Q2564353
6d134a37-a5d2-465f-a6bf-ce901c557d1c,Maureen Watt,Maureen Watt,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10798,Aberdeen South and North Kincardine,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q319507
87a0e641-8cbd-47de-a898-ceb3372bbfc4,Maurice Corry,Maurice Corry,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3243587,Q2564353
37e3bcfd-4659-4220-9ec4-6b40433aa5e7,Maurice Golden,Maurice Golden,Maurice.Golden.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783687661,,,Q3243587,Q2564353
37e3bcfd-4659-4220-9ec4-6b40433aa5e7,Maurice Golden,Maurice Golden,Maurice.Golden.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783687661,,,Q3243587,Q1647853
7781d00c-b810-42f4-a2ec-06b67afda2d4,Meghan Gallacher,Meghan Gallacher,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3243587,Q1053991
c4a9ce05-5e84-4a99-99b2-c77850140efc,Mercedes Villabla,Mercedes Villabla,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1647853
b15fabf2-fc7d-438e-b617-3016b866d0b7,Michael Marra,Michael Marra,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1647853
d9025c73-9768-44c3-9d37-2dcd4033cff5,Michael Matheson,Michael Matheson,Michael.Matheson.msp@parliament.scot,MathesonMichael,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10757,Falkirk West,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35855660631,male,Q121780,Q10658,Q1394351
d9025c73-9768-44c3-9d37-2dcd4033cff5,Michael Matheson,Michael Matheson,Michael.Matheson.msp@parliament.scot,MathesonMichael,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10757,Falkirk West,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35855660631,male,Q121780,Q10658,Q1394351
a2b5d937-2ca8-47d8-91ef-3b796b2163b4,Michael Russell,Michael Russell,,Feorlean,Feorlean,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10729,Argyll and Bute,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/7/79/Mike_Russell_SNP_Conference.jpg,male,Q1929110,Q10658,Q652587
40a1d31b-6f6e-40a6-96ad-05121f4c3d07,Michelle Ballantyne,Michelle Ballantyne,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2017-05-23,2020-11-23,,,,Q3243587,Q1749544
40a1d31b-6f6e-40a6-96ad-05121f4c3d07,Michelle Ballantyne,Michelle Ballantyne,,,,Independent,96bd4677-497f-4c2a-a80f-384954078b1a,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2020-11-24,2021-01-10,,,,Q327591,Q1749544
40a1d31b-6f6e-40a6-96ad-05121f4c3d07,Michelle Ballantyne,Michelle Ballantyne,,,,Reform UK,reform,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2021-01-11,2021-05-05,,,,,Q1749544
47074e04-357b-4169-b399-5d982c2f1364,Michelle Thomson,Michelle Thomson,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10756,Falkirk East,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1394345
916dfd5b-73f9-405c-87f7-eb669f84912e,Mike Rumbles,Mike Rumbles,,,,Liberal Democrat,d0527c28-097e-48ba-bcb2-fa5a61478f20,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/f/f2/Mike_Rumbles.jpg,male,Q1436381,Q3250438,Q1647853
82d9cf13-9af7-418d-85ec-5b3892c1aba8,Miles Briggs,Miles Briggs,Miles.Briggs.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783685351,,,Q3243587,Q1871077
82d9cf13-9af7-418d-85ec-5b3892c1aba8,Miles Briggs,Miles Briggs,Miles.Briggs.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783685351,,,Q3243587,Q1871077
d9c6dde7-f2be-4dca-a645-0f4f1d02d526,Monica Lennon,Monica Lennon,Monica.Lennon.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783687362,,,Q3179541,Q1053991
d9c6dde7-f2be-4dca-a645-0f4f1d02d526,Monica Lennon,Monica Lennon,Monica.Lennon.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783687362,,,Q3179541,Q1053991
26d07c10-d976-42a6-9a52-ac78b1b7fab0,Murdo Fraser,Murdo Fraser,Murdo.Fraser.msp@parliament.scot,murdo_fraser,MSPMurdoFraser,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35800892126,male,Q1953630,Q3243587,Q1931762
26d07c10-d976-42a6-9a52-ac78b1b7fab0,Murdo Fraser,Murdo Fraser,Murdo.Fraser.msp@parliament.scot,murdo_fraser,MSPMurdoFraser,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10720,Mid Scotland and Fife,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35800892126,male,Q1953630,Q3243587,Q1931762
09f96589-2976-4552-a3e1-2faa9e2014f2,Màiri McAllan,Màiri McAllan,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10736,Clydesdale,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1022403
4bb12bb2-0f64-48f1-8f2b-fcfad90b2bc9,Natalie Don,Natalie Don,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10831,Renfrewshire North and West,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q959590
23c49517-94df-4ea2-a30d-5b446c3cdd99,Neil Bibby,Neil Bibby,Neil.Bibby.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35960261503,,,Q3179541,Q2564353
23c49517-94df-4ea2-a30d-5b446c3cdd99,Neil Bibby,Neil Bibby,Neil.Bibby.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35960261503,,,Q3179541,Q2564353
1a93d7d3-91c2-4504-aa73-3374ce84892d,Neil Findlay,Neil Findlay,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10836,Lothian,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3179541,Q1871077
39830124-3989-42c0-9849-15216519ba8f,Neil Gray,Neil Gray,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10727,Airdrie and Shotts,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q408547
cc093062-a4d6-45d8-9596-783eb01d1893,Nicola Sturgeon,Nicola Sturgeon,Nicola.Sturgeon.msp@parliament.scot,NicolaSturgeon,NicolaSturgeonSNP,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10821,Glasgow Southside,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/9853640645,female,Q467112,Q10658,Q178524
cc093062-a4d6-45d8-9596-783eb01d1893,Nicola Sturgeon,Nicola Sturgeon,Nicola.Sturgeon.msp@parliament.scot,NicolaSturgeon,NicolaSturgeonSNP,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10821,Glasgow Southside,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/9853640645,female,Q467112,Q10658,Q178524
9fc5eb84-4ab7-4900-8ae1-c5a865f4ee7a,Oliver Mundell,Oliver Mundell,Oliver.Mundell.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10808,Dumfriesshire,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35781571941,,,Q3243587,Q287509
9fc5eb84-4ab7-4900-8ae1-c5a865f4ee7a,Oliver Mundell,Oliver Mundell,Oliver.Mundell.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10808,Dumfriesshire,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35781571941,,,Q3243587,Q287509
1ae7970c-e425-4f83-91b1-36433b0570cb,Pam Duncan-Glancy,Pam Duncan-Glancy,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1529479
d32d449e-e958-439d-8f28-53dfd7fdf486,Pam Gosal,Pam Gosal,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3243587,Q2564353
6b6fb747-73a7-4404-aa37-a8d796542b02,Patrick Harvie,Patrick Harvie,Patrick.Harvie.msp@parliament.scot,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783690519,,,Q1256956,Q1529479
6b6fb747-73a7-4404-aa37-a8d796542b02,Patrick Harvie,Patrick Harvie,Patrick.Harvie.msp@parliament.scot,,,Green,4c73ecf7-1709-4750-ae05-8973c509a11b,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783690519,,,Q1256956,Q1529479
cf32083d-b20a-4a3c-8d84-7c4162795abf,Paul McLennan,Paul McLennan,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10748,East Lothian,Scottish Parliament,5,2021-05-08,,,,,Q10658,Q1277940
6cfb8fd7-8615-4cd6-b524-d6fd9c2a44c6,Paul O'Kane,Paul O'Kane,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10838,West Scotland,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q2564353
9a7771ea-2a40-4704-b8ea-3a87a0cebf00,Paul Sweeney,Paul Sweeney,,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2021-05-08,,,,,Q3179541,Q1529479
7a59bb42-56ae-4b0d-8036-ef875cd6b2a5,Paul Wheelhouse,Paul Wheelhouse,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q1749544
8dae0cec-740f-4b69-a79f-9484151407ce,Pauline McNeill,Pauline McNeill,Pauline.McNeill.msp@parliament.scot,pauline4glasgow,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35960261831,female,Q2063795,Q3179541,Q1529479
8dae0cec-740f-4b69-a79f-9484151407ce,Pauline McNeill,Pauline McNeill,Pauline.McNeill.msp@parliament.scot,pauline4glasgow,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10717,Glasgow,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35960261831,female,Q2063795,Q3179541,Q1529479
2e3e2ca1-d04f-4472-80f9-af59eed27f3d,Peter Chapman,Peter Chapman,,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10721,North East Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q3243587,Q1647853
20bc766a-d3d5-4208-8cec-55de0364e95a,Rachael Hamilton,Rachael Hamilton,Rachael.Hamilton.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10837,South Scotland,Scottish Parliament,5,2016-05-07,2017-06-07,http://scottishparliament.thirdlight.com/file/35781571479,,,Q3243587,Q1749544
20bc766a-d3d5-4208-8cec-55de0364e95a,Rachael Hamilton,Rachael Hamilton,Rachael.Hamilton.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10817,"Ettrick, Roxburgh and Berwickshire",Scottish Parliament,5,2017-06-08,2021-05-05,http://scottishparliament.thirdlight.com/file/35781571479,,,Q3243587,Q1371899
20bc766a-d3d5-4208-8cec-55de0364e95a,Rachael Hamilton,Rachael Hamilton,Rachael.Hamilton.msp@parliament.scot,,,Conservative,716f311e-eac7-455c-b890-aed7db66b0f5,uk.org.publicwhip/cons/10817,"Ettrick, Roxburgh and Berwickshire",Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35781571479,,,Q3243587,Q1371899
e7eda592-470b-4848-a862-4f1bfa01de52,Rhoda Grant,Rhoda Grant,Rhoda.Grant.msp@parliament.scot,RhodaGrant,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/41869411513,female,Q769138,Q3179541,Q1549306
e7eda592-470b-4848-a862-4f1bfa01de52,Rhoda Grant,Rhoda Grant,Rhoda.Grant.msp@parliament.scot,RhodaGrant,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10718,Highlands and Islands,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/41869411513,female,Q769138,Q3179541,Q1549306
9236de2f-301a-46c8-856d-56fccef1b78a,Richard Leonard,Richard Leonard,Richard.Leonard.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35942063441,,,Q3179541,Q1053991
9236de2f-301a-46c8-856d-56fccef1b78a,Richard Leonard,Richard Leonard,Richard.Leonard.msp@parliament.scot,,,Labour,8dff8a5d-91be-4b18-bad0-bf082068fe0a,uk.org.publicwhip/cons/10716,Central Scotland,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35942063441,,,Q3179541,Q1053991
a24980d0-0278-4cce-8b2a-e1027cec4997,Richard Lochhead,Richard Lochhead,Richard.Lochhead.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10779,Moray,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/9853506741,male,Q1490268,Q10658,Q1799307
a24980d0-0278-4cce-8b2a-e1027cec4997,Richard Lochhead,Richard Lochhead,Richard.Lochhead.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10779,Moray,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/9853506741,male,Q1490268,Q10658,Q1799307
dd980241-3821-42b8-9606-2815ca9949b9,Richard Lyle,Richard Lyle,,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10835,Uddingston and Bellshill,Scottish Parliament,5,2016-05-07,2021-05-05,,,,Q10658,Q1623093
fde159e6-c4b1-442c-b2fc-5d35a188104c,Rona Mackay,Rona Mackay,Rona.Mackay.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10792,Strathkelvin and Bearsden,Scottish Parliament,5,2016-05-07,2021-05-05,http://scottishparliament.thirdlight.com/file/35783687929,,,Q10658,Q2353886
fde159e6-c4b1-442c-b2fc-5d35a188104c,Rona Mackay,Rona Mackay,Rona.Mackay.msp@parliament.scot,,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10792,Strathkelvin and Bearsden,Scottish Parliament,5,2021-05-08,,http://scottishparliament.thirdlight.com/file/35783687929,,,Q10658,Q2353886
235221fe-e41b-47ae-b69c-398ffb290d7c,Roseanna Cunningham,Roseanna Cunningham,,strathearnrose,,Scottish National Party,0f64137d-d78d-497f-ba8c-559f8840047c,uk.org.publicwhip/cons/10830,Perthshire South and Kinross-shire,Scottish Parliament,5,2016-05-07,2021-05-05,https://upload.wikimedia.org/wikipedia/commons/d/dd/Roseanna_Cunningham.jpg,female,Q333953,Q10658,Q1512696
